ang(deg),IA (A),IB (A),Axial torque (N*m)
70,-9,-5,4.575022091813187
70,-9,-4,4.189721920805598
70,-9,-3,3.8042033346765987
70,-9,-2,3.4186926899133443
70,-9,-1,3.035665038053893
70,-9,0,2.655529658432084
70,-9,1,2.2763541828999148
70,-9,2,1.8979832662031455
70,-9,3,1.5195198827164043
70,-9,4,1.141789087757657
70,-9,5,0.7650963547058305
70,-9,6,0.3935855031230855
70,-9,7,0.02338524892319394
70,-9,8,-0.34522407670675265
70,-9,9,-0.7107632262584773
70,-9,10,-1.07349940922482
70,-8,-10,6.194205459844051
70,-8,-9,5.801290418205755
70,-8,-8,5.408689232612568
70,-8,-7,5.019517866257727
70,-8,-6,4.632920811353166
70,-8,-5,4.247046498132611
70,-8,-4,3.8613392686094405
70,-8,-3,3.475205058136527
70,-8,-2,3.088848424976488
70,-8,-1,2.7043959243931854
70,-8,0,2.322425723440401
70,-8,1,1.9415469276506176
70,-8,2,1.5616852518978304
70,-8,3,1.1825829165171806
70,-8,4,0.8045998762901913
70,-8,5,0.42943468578035304
70,-8,6,0.058794866921464864
70,-8,7,-0.3115233672655348
70,-8,8,-0.6800007552927655
70,-8,9,-1.044828242496284
70,-8,10,-1.4071191712017017
70,-7,-10,5.867788581590953
70,-7,-9,5.4743735557540685
70,-7,-8,5.0812242503636185
70,-7,-7,4.69140448931437
70,-7,-6,4.30425758847113
70,-7,-5,3.917740112203549
70,-7,-4,3.5311561726495335
70,-7,-3,3.1430095333975974
70,-7,-2,2.7547163365745986
70,-7,-1,2.3686513476060296
70,-7,0,1.9856190762087325
70,-7,1,1.6042936142054647
70,-7,2,1.224338423008699
70,-7,3,0.8452043349083479
70,-7,4,0.4673360968060736
70,-7,5,0.09422310783852662
70,-7,6,-0.27657306539186394
70,-7,7,-0.6470873521762704
70,-7,8,-1.0153152367418445
70,-7,9,-1.379383170649061
70,-7,10,-1.742194682314164
70,-6,-10,5.5398369075140765
70,-6,-9,5.145774977854603
70,-6,-8,4.752093643910073
70,-6,-7,4.361831241037571
70,-6,-6,3.9730044946468874
70,-6,-5,3.584301754295125
70,-6,-4,3.1957874842192195
70,-6,-3,2.8067064359411082
70,-6,-2,2.4173249601372038
70,-6,-1,2.030588741958081
70,-6,0,1.647540434261426
70,-6,1,1.2664028100978064
70,-6,2,0.8865337299495479
70,-6,3,0.5074903129857047
70,-6,4,0.1304245399846714
70,-6,5,-0.24150256728822872
70,-6,6,-0.6128390438752885
70,-6,7,-0.9839326298839111
70,-6,8,-1.351403563040428
70,-6,9,-1.7152161038263598
70,-6,10,-2.0780065517678925
70,-5,-10,5.210147082774734
70,-5,-9,4.8153672661188125
70,-5,-8,4.419947528143378
70,-5,-7,4.027341098515687
70,-5,-6,3.637068887138685
70,-5,-5,3.2475200157252604
70,-5,-4,2.857892286956443
70,-5,-3,2.468234437744173
70,-5,-2,2.0790391423990533
70,-5,-1,1.692055604492978
70,-5,0,1.3092351364015868
70,-5,1,0.9282321457758219
70,-5,2,0.5482995433961781
70,-5,3,0.16886110908260749
70,-5,4,-0.2063997641055219
70,-5,5,-0.5785559280769538
70,-5,6,-0.9504357936541686
70,-5,7,-1.3210727973932366
70,-5,8,-1.6873716634400044
70,-5,9,-2.0513286984489136
70,-5,10,-2.414155054234067
70,-4,-10,4.876964129284126
70,-4,-9,4.480279633730838
70,-4,-8,4.083978568796629
70,-4,-7,3.690398788889574
70,-4,-6,3.2991635757530635
70,-4,-5,2.909040417146332
70,-4,-4,2.519335117652846
70,-4,-3,2.129655749553332
70,-4,-2,1.7399770779614616
70,-4,-1,1.3532910761775105
70,-4,0,0.9704642656928445
70,-4,1,0.5892716229601752
70,-4,2,0.20883089938449304
70,-4,3,-0.17025925974525566
70,-4,4,-0.5439085518930329
70,-4,5,-0.9161439346567788
70,-4,6,-1.2879784492245627
70,-4,7,-1.657690455700132
70,-4,8,-2.0236114058359735
70,-4,9,-2.387283766036051
70,-4,10,-2.7500916711105785
70,-3,-10,4.540904067841955
70,-3,-9,4.143619761336755
70,-3,-8,3.745962308520044
70,-3,-7,3.3518629836969684
70,-3,-6,2.960471132137696
70,-3,-5,2.5702358692935197
70,-3,-4,2.1804058449849792
70,-3,-3,1.7904314995257624
70,-3,-2,1.400684582527492
70,-3,-1,1.0135834112252355
70,-3,0,0.6304682147445183
70,-3,1,0.24894195247306683
70,-3,2,-0.13167826558626478
70,-3,3,-0.5091296076382578
70,-3,4,-0.8817747863865565
70,-3,5,-1.2538097906493773
70,-3,6,-1.625448204053287
70,-3,7,-1.9939492154083127
70,-3,8,-2.359606381230795
70,-3,9,-2.7249395994148253
70,-3,10,-3.0892444078371106
70,-2,-10,4.20310327665483
70,-2,-9,3.805087644488447
70,-2,-8,3.4069604513950145
70,-2,-7,3.012646611163785
70,-2,-6,2.621117699842451
70,-2,-5,2.2306832709789393
70,-2,-4,1.8406041062885232
70,-2,-3,1.44998637993434
70,-2,-2,1.0598481328665974
70,-2,-1,0.6723208674913865
70,-2,0,0.2892493925894658
70,-2,1,-0.09222197404034235
70,-2,2,-0.47250160566777566
70,-2,3,-0.8475446225478017
70,-2,4,-1.2199315939094093
70,-2,5,-1.5919197032006607
70,-2,6,-1.963631807687806
70,-2,7,-2.332368765808792
70,-2,8,-2.700365450947125
70,-2,9,-3.06742302550384
70,-2,10,-3.4334416727815253
70,-1,-10,3.863900475965771
70,-1,-9,3.465145036741925
70,-1,-8,3.0669937899938113
70,-1,-7,2.672460803432667
70,-1,-6,2.2806096244596286
70,-1,-5,1.8895822112110343
70,-1,-4,1.4987116112032526
70,-1,-3,1.1080320863937967
70,-1,-2,0.7173467840110412
70,-1,-1,0.33019381535218945
70,-1,0,-0.05270256729017391
70,-1,1,-0.43425093819009414
70,-1,2,-0.8132908317130341
70,-1,3,-1.1870279361094256
70,-1,4,-1.5601080970371528
70,-1,5,-1.933671529411758
70,-1,6,-2.3058626140412066
70,-1,7,-2.6764623324762695
70,-1,8,-3.04590520191329
70,-1,9,-3.4130640465387985
70,-1,10,-3.7784312163745133
70,0,-10,3.5226347775128377
70,0,-9,3.12364914347114
70,0,-8,2.724985271198514
70,0,-7,2.3297640336019403
70,0,-6,1.937464535769941
70,0,-5,1.5460439664068273
70,0,-4,1.1550419850812743
70,0,-3,0.7642235700437305
70,0,-2,0.37353178250744634
70,0,-1,-0.01344269285232726
70,0,0,-0.39622206127400916
70,0,1,-0.7779140123648026
70,0,2,-1.155813436626526
70,0,3,-1.5306052041524227
70,0,4,-1.9057876383001784
70,0,5,-2.28106824977997
70,0,6,-2.652969822878136
70,0,7,-3.023431849560691
70,0,8,-3.3925000050672085
70,0,9,-3.759546559610083
70,0,10,-4.124385266699845
70,1,-10,3.1805720656408245
70,1,-9,2.780525985373793
70,1,-8,2.3814137778557383
70,1,-7,1.9861183706581478
70,1,-6,1.5935211834230343
70,1,-5,1.2018882442389658
70,1,-4,0.8108973902204646
70,1,-3,0.41995194619493387
70,1,-2,0.029087045277465133
70,1,-1,-0.35813387627298865
70,1,0,-0.7418195446696813
70,1,1,-1.1249566230803598
70,1,2,-1.5027367118831787
70,1,3,-1.8792300539370401
70,1,4,-2.254960196004061
70,1,5,-2.6292697370918243
70,1,6,-3.000249758886746
70,1,7,-3.370431372312643
70,1,8,-3.7394057517538375
70,1,9,-4.106173215116077
70,1,10,-4.470880607591201
70,2,-10,2.8367595814321365
70,2,-9,2.4368107980154736
70,2,-8,2.0374610915607327
70,2,-7,1.642029057072082
70,2,-6,1.2492262449228995
70,2,-5,0.857390537187251
70,2,-4,0.4660121786802606
70,2,-3,0.07443512442128396
70,2,-2,-0.3174244531487624
70,2,-1,-0.7065044070340261
70,2,0,-1.0924549383253352
70,2,1,-1.4748922958449084
70,2,2,-1.8522304158527412
70,2,3,-2.228595480005175
70,2,4,-2.6040750191134965
70,2,5,-2.9769686286279504
70,2,6,-3.3475222365403883
70,2,7,-3.7176671815180184
70,2,8,-4.086911672973643
70,2,9,-4.453580993573932
70,2,10,-4.818133069214269
70,3,-10,2.49264588433178
70,3,-9,2.0925315960809256
70,3,-8,1.6931997363938163
70,3,-7,1.2973710845462803
70,3,-6,0.903847578611968
70,3,-5,0.5115963966970826
70,3,-4,0.11865419267822733
70,3,-3,-0.275137337399036
70,3,-2,-0.6688312658250614
70,3,-1,-1.0588371537242884
70,3,0,-1.4447355730568185
70,3,1,-1.8247501078154795
70,3,2,-2.2016566238650785
70,3,3,-2.577899427022481
70,3,4,-2.9528912589316008
70,3,5,-3.3246752494927754
70,3,6,-3.695465932174253
70,3,7,-4.066209587219534
70,3,8,-4.43529692996072
70,3,9,-4.801182964523073
70,3,10,-5.1657119384973065
70,4,-10,2.1482909173825537
70,4,-9,1.7479519119705158
70,4,-8,1.3479255401844645
70,4,-7,0.9514891277456496
70,4,-6,0.5561075485718597
70,4,-5,0.16145524006791898
70,4,-4,-0.2330224964139016
70,4,-3,-0.6278566251629017
70,4,-2,-1.0216838482920225
70,4,-1,-1.4114837155508753
70,4,0,-1.795919881338803
70,4,1,-2.174301031296761
70,4,2,-2.5512342789630016
70,4,3,-2.9276737719597685
70,4,4,-3.3020354443163975
70,4,5,-3.6737211572919373
70,4,6,-4.04450863159702
70,4,7,-4.414950057953333
70,4,8,-4.783248610472876
70,4,9,-5.149010946735612
70,4,10,-5.5134136869679145
70,5,-10,1.8024779901437713
70,5,-9,1.4013408335867712
70,5,-8,0.9990382485811656
70,5,-7,0.6002305584761114
70,5,-6,0.20380780087329897
70,5,-5,-0.19174816986472146
70,5,-4,-0.5866950316687306
70,5,-3,-0.9815025619954235
70,5,-2,-1.3749181911430073
70,5,-1,-1.7642448728650661
70,5,0,-2.1466131154236465
70,5,1,-2.524897811046462
70,5,2,-2.9024569042410593
70,5,3,-3.2788602763453585
70,5,4,-3.652135654008489
70,5,5,-4.023264793066639
70,5,6,-4.394141892341984
70,5,7,-4.764227376737649
70,5,8,-5.132020162813163
70,5,9,-5.4977688298030465
70,5,10,-5.863353625575081
70,6,-10,1.4528730782610164
70,6,-9,1.0498162778313713
70,6,-8,0.6464830025406494
70,6,-7,0.24653378066209203
70,6,-6,-0.15024214095905955
70,6,-5,-0.5457900683541702
70,6,-4,-0.9409696181382582
70,6,-3,-1.3357439011520449
70,6,-2,-1.7289096615451198
70,6,-1,-2.1179322204617534
70,6,0,-2.498606301307124
70,6,1,-2.877072252473386
70,6,2,-3.254701489038901
70,6,3,-3.630136532924264
70,6,4,-4.002620420023889
70,6,5,-4.3735750501856065
70,6,6,-4.744214678485373
70,6,7,-5.1144318179939114
70,6,8,-5.483286682776725
70,6,9,-5.850223563473101
70,6,10,-6.216159686369691
70,7,-10,1.099818545491137
70,7,-9,0.6956849212132579
70,7,-8,0.2916585755790574
70,7,-7,-0.10811565474340419
70,7,-6,-0.5051327233970153
70,7,-5,-0.9008552928324525
70,7,-4,-1.2961965312286632
70,7,-3,-1.6912823021032146
70,7,-2,-2.0845227693514663
70,7,-1,-2.471838277801491
70,7,0,-2.8518343898058776
70,7,1,-3.230284724507657
70,7,2,-3.607569442400229
70,7,3,-3.9818752715846606
70,7,4,-4.354083305359323
70,7,5,-4.725596446933503
70,7,6,-5.097394127601158
70,7,7,-5.46830327007662
70,7,8,-5.837512455849772
70,7,9,-6.204359069775357
70,7,10,-6.569409290696196
70,8,-10,0.7438222212972943
70,8,-9,0.3395722922874741
70,8,-8,-0.06429739040175612
70,8,-7,-0.4646097979173044
70,8,-6,-0.8621280859851314
70,8,-5,-1.2584712324949854
70,8,-4,-1.6541267610062271
70,8,-3,-2.049149114857905
70,8,-2,-2.4415843756767863
70,8,-1,-2.8269386812506716
70,8,0,-3.206615265380243
70,8,1,-3.585167637619371
70,8,2,-3.9620868203936723
70,8,3,-4.336535187806549
70,8,4,-4.709437382078775
70,8,5,-5.08142343062598
70,8,6,-5.453510559699526
70,8,7,-5.82404784376038
70,8,8,-6.192989117302347
70,8,9,-6.559405019166824
70,8,10,-6.924179019699285
70,9,-10,0.38436277086040216
70,9,-9,-0.020109981666786826
70,9,-8,-0.4244298889736267
70,9,-7,-0.8251039475506713
70,9,-6,-1.2229528446048075
70,9,-5,-1.6195027493626624
70,9,-4,-2.015441622100376
70,9,-3,-2.409966350853724
70,9,-2,-2.8008714122576954
70,9,-1,-3.1852240395184954
70,9,0,-3.565188485018256
70,9,1,-3.9445877699009833
70,9,2,-4.321643141468693
70,9,3,-4.696148262635664
70,9,4,-5.068864096376266
70,9,5,-5.441041688025538
70,9,6,-5.812271130959061
70,9,7,-6.182597879007444
70,9,8,-6.55176757991323
70,9,9,-6.919271040236256
70,9,10,-7.28468995159982
70,10,-10,0.02342609355444803
70,10,-9,-0.38168584610779155
70,10,-8,-0.7861878880530621
70,10,-7,-1.1871161277860818
70,10,-6,-1.5851563135251192
70,10,-5,-1.9817534809933934
70,10,-4,-2.377662019499372
70,10,-3,-2.7713356962482947
70,10,-2,-3.161291819230927
70,10,-1,-3.5462931954951884
70,10,0,-3.927469453983406
70,10,1,-4.306957113146796
70,10,2,-4.682892860772786
70,10,3,-5.056732087360098
70,10,4,-5.429219494346409
70,10,5,-5.801339008926546
70,10,6,-6.172877219226794
70,10,7,-6.544857329750278
70,10,8,-6.916235885977952
70,10,9,-7.284601911801561
70,10,10,-7.648272543035326
71,-10,-10,6.708275704706912
71,-10,-9,6.311385416637094
71,-10,-8,5.914236528751924
71,-10,-7,5.515050321223501
71,-10,-6,5.1152857417119275
71,-10,-5,4.715615550602396
71,-10,-4,4.315796154922337
71,-10,-3,3.919345021131813
71,-10,-2,3.5264948528669984
71,-10,-1,3.135285716906049
71,-10,0,2.744690414055825
71,-10,1,2.353700384910373
71,-10,2,1.9623906736675378
71,-10,3,1.5734520806664676
71,-10,4,1.1885402736483812
71,-10,5,0.8049205358816305
71,-10,6,0.4215488841445181
71,-10,7,0.03748897293473588
71,-10,8,-0.3456545838120003
71,-10,9,-0.7275966088021422
71,-10,10,-1.108771153639945
71,-9,-10,6.417151536045624
71,-9,-9,6.018286387876342
71,-9,-8,5.61384181114733
71,-9,-7,5.211733735666783
71,-9,-6,4.8115211179453885
71,-9,-5,4.41148360166874
71,-9,-4,4.010957365146798
71,-9,-3,3.6142791392780174
71,-9,-2,3.2219900739984753
71,-9,-1,2.8302423470414286
71,-9,0,2.438221835164764
71,-9,1,2.046598725555541
71,-9,2,1.6545609928182152
71,-9,3,1.264526832859019
71,-9,4,0.8782408859104744
71,-9,5,0.49212895821870073
71,-9,6,0.106430529488344
71,-9,7,-0.27833987765048246
71,-9,8,-0.6608203055352417
71,-9,9,-1.042887096873791
71,-9,10,-1.4236649687598226
71,-8,-10,6.122631974021049
71,-8,-9,5.71630345407136
71,-8,-8,5.309028221358888
71,-8,-7,4.906552557878226
71,-8,-6,4.505726201928255
71,-8,-5,4.105037034897912
71,-8,-4,3.7046941114837737
71,-8,-3,3.3077098815017125
71,-8,-2,2.9144033532853824
71,-8,-1,2.5219188538680415
71,-8,0,2.129755940224179
71,-8,1,1.736763815261769
71,-8,2,1.3429682327201284
71,-8,3,0.9512262457842775
71,-8,4,0.563139897089363
71,-8,5,0.1762405859285906
71,-8,6,-0.20972574762873486
71,-8,7,-0.5942611577142891
71,-8,8,-0.9770209798815762
71,-8,9,-1.3585925974100501
71,-8,10,-1.7396335177989646
71,-7,-10,5.820055826103253
71,-7,-9,5.411026305720163
71,-7,-8,5.003490617796403
71,-7,-7,4.600752587941556
71,-7,-6,4.199379360081301
71,-7,-5,3.798234049280299
71,-7,-4,3.396965257537433
71,-7,-3,2.999908215558422
71,-7,-2,2.605527746987303
71,-7,-1,2.2111895581079315
71,-7,0,1.8174648270973046
71,-7,1,1.4229345161445786
71,-7,2,1.0279777154724459
71,-7,3,0.635776521266715
71,-7,4,0.24779557251644713
71,-7,5,-0.13937296204061386
71,-7,6,-0.5254507056591202
71,-7,7,-0.9099835151555213
71,-7,8,-1.292646526564081
71,-7,9,-1.6745230880461874
71,-7,10,-2.0561807028347148
71,-6,-10,5.514662209331369
71,-6,-9,5.105441304540607
71,-6,-8,4.697333253399707
71,-6,-7,4.293965714815821
71,-6,-6,3.891931716336518
71,-6,-5,3.4900584040651035
71,-6,-4,3.087466899822518
71,-6,-3,2.688506437220721
71,-6,-2,2.2926104639571454
71,-6,-1,1.8974903167118182
71,-6,0,1.5024164537473925
71,-6,1,1.1072589206230459
71,-6,2,0.7123705259400148
71,-6,3,0.3203081089536553
71,-6,4,-0.0677426658244601
71,-6,5,-0.45482513809257286
71,-6,6,-0.840940893270307
71,-6,7,-1.225785240718852
71,-6,8,-1.6090973611566806
71,-6,9,-1.9920997694207623
71,-6,10,-2.3748289388498067
71,-5,-10,5.208613104553616
71,-5,-9,4.798825924502048
71,-5,-8,4.39005981652877
71,-5,-7,3.9855029850378023
71,-5,-6,3.5814831739509683
71,-5,-5,3.177769358743647
71,-5,-4,2.774616263055937
71,-5,-3,2.37477901856087
71,-5,-2,1.9776512538835995
71,-5,-1,1.5819030233415157
71,-5,0,1.186718411952736
71,-5,1,0.7916616575074976
71,-5,2,0.39686398989083743
71,-5,3,0.004712767902733249
71,-5,4,-0.38344039260267265
71,-5,5,-0.7709804719500547
71,-5,6,-1.1574905848117494
71,-5,7,-1.5435729031837693
71,-5,8,-1.9279552736309689
71,-5,9,-2.3129064266447474
71,-5,10,-2.6975015302500687
71,-4,-10,4.901106218616951
71,-4,-9,4.489593366726335
71,-4,-8,4.078811245901977
71,-4,-7,3.67300918834769
71,-4,-6,3.2685660948601827
71,-4,-5,2.8640994656339154
71,-4,-4,2.4598593477918147
71,-4,-3,2.059195720198948
71,-4,-2,1.6620061260377086
71,-4,-1,1.266101425941894
71,-4,0,0.8709617712530231
71,-4,1,0.47582010539718883
71,-4,2,0.08059491381656318
71,-4,3,-0.3120360985701507
71,-4,4,-0.7009642024465039
71,-4,5,-1.0891001461904632
71,-4,6,-1.4767814771031236
71,-4,7,-1.8642298840494387
71,-4,8,-2.2507180758013616
71,-4,9,-2.6363397785779163
71,-4,10,-3.021283242215989
71,-3,-10,4.589442556245367
71,-3,-9,4.176965794091651
71,-3,-8,3.7657420190410913
71,-3,-7,3.3591298379207686
71,-3,-6,2.95375403272022
71,-3,-5,2.5487622474727254
71,-3,-4,2.1441050699086235
71,-3,-3,1.7431969117904678
71,-3,-2,1.3457770140314114
71,-3,-1,0.9495653673937924
71,-3,0,0.5541806100393329
71,-3,1,0.15846575823045053
71,-3,2,-0.23756843002673553
71,-3,3,-0.6310255937846043
71,-3,4,-1.0211796205888277
71,-3,5,-1.4113010618083959
71,-3,6,-1.8004722028590243
71,-3,7,-2.188256914046569
71,-3,8,-2.5746654064228753
71,-3,9,-2.9602718443325573
71,-3,10,-3.343652005611434
71,-2,-10,4.276410048399733
71,-2,-9,3.862830810744614
71,-2,-8,3.4505707998244812
71,-2,-7,3.0434429503651703
71,-2,-6,2.637860597597753
71,-2,-5,2.2325299140874275
71,-2,-4,1.8273154992430845
71,-2,-3,1.4263461554577583
71,-2,-2,1.0286167053624595
71,-2,-1,0.631958064866846
71,-2,0,0.23570738803075156
71,-2,1,-0.1613669526158193
71,-2,2,-0.5590616146127251
71,-2,3,-0.954287124644296
71,-2,4,-1.34573001409014
71,-2,5,-1.7359601577693606
71,-2,6,-2.1249880201087685
71,-2,7,-2.512501804098229
71,-2,8,-2.898723469834999
71,-2,9,-3.2843740041543112
71,-2,10,-3.6658270926558285
71,-1,-10,3.9611581451296627
71,-1,-9,3.5469641343699347
71,-1,-8,3.1345688660412176
71,-1,-7,2.7271824970660603
71,-1,-6,2.3213113872922673
71,-1,-5,1.9154799116109706
71,-1,-4,1.510001979717333
71,-1,-3,1.1082637381277982
71,-1,-2,0.709653032858308
71,-1,-1,0.3114248674995246
71,-1,0,-0.08669798076910082
71,-1,1,-0.4853737091807469
71,-1,2,-0.8839112848464232
71,-1,3,-1.2792677412309508
71,-1,4,-1.670617218609265
71,-1,5,-2.061022685911737
71,-1,6,-2.4499084983134414
71,-1,7,-2.8370658625644465
71,-1,8,-3.223346466713848
71,-1,9,-3.6084863429333556
71,-1,10,-3.9885703815532465
71,0,-10,3.6448709716999477
71,0,-9,3.2301093371814
71,0,-8,2.817311415685048
71,0,-7,2.4095203295514134
71,0,-6,2.0034533492462967
71,0,-5,1.596577329709685
71,0,-4,1.190196381385089
71,0,-3,0.7867359158842312
71,0,-2,0.38644135071756214
71,0,-1,-0.012991220242686959
71,0,0,-0.4121925363292514
71,0,1,-0.8112750638093347
71,0,2,-1.209788739041202
71,0,3,-1.6051350932981858
71,0,4,-1.9964549708314736
71,0,5,-2.3867551662771955
71,0,6,-2.7754529920961435
71,0,7,-3.162689348048974
71,0,8,-3.54895912778513
71,0,9,-3.932837864641168
71,0,10,-4.312653823236227
71,1,-10,3.3270488083047556
71,1,-9,2.9119597481972432
71,1,-8,2.499075690235583
71,1,-7,2.0906777645524404
71,1,-6,1.6824275045883084
71,1,-5,1.2739467261070396
71,1,-4,0.8659955381205203
71,1,-3,0.4617499260146316
71,1,-2,0.06051108058935022
71,1,-1,-0.33927075729894784
71,1,0,-0.7385293924522336
71,1,1,-1.1374876972910655
71,1,2,-1.5359829888740728
71,1,3,-1.9312501258650283
71,1,4,-2.3228076986250277
71,1,5,-2.713277802364933
71,1,6,-3.1019875338094876
71,1,7,-3.4895077333816005
71,1,8,-3.875814707448778
71,1,9,-4.257654739396557
71,1,10,-4.637029649637219
71,2,-10,3.007330034960423
71,2,-9,2.591275153606438
71,2,-8,2.1764586491834814
71,2,-7,1.766084595102902
71,2,-6,1.357026359803946
71,2,-5,0.9476036160769752
71,2,-4,0.5389204607780007
71,2,-3,0.1343782199702474
71,2,-2,-0.26683482553505544
71,2,-1,-0.6666257759735804
71,2,0,-1.065767147722524
71,2,1,-1.4649074772497213
71,2,2,-1.8635317917475167
71,2,3,-2.2589667734511942
71,2,4,-2.6512074915866406
71,2,5,-3.0419744280536953
71,2,6,-3.4304868377019617
71,2,7,-3.817928866216144
71,2,8,-4.20300049636184
71,2,9,-4.583153903154155
71,2,10,-4.962262125098193
71,3,-10,2.6831543039436725
71,3,-9,2.2659029279009553
71,3,-8,1.850493998227691
71,3,-7,1.4391135247737041
71,3,-6,1.0293262472289901
71,3,-5,0.6196065544095004
71,3,-4,0.21072725893310876
71,3,-3,-0.19383507221640983
71,3,-2,-0.5951321072943235
71,3,-1,-0.9949742952177182
71,3,0,-1.3943557214242535
71,3,1,-1.7937931183774023
71,3,2,-2.192873874639129
71,3,3,-2.5888861590510257
71,3,4,-2.9811567685387628
71,3,5,-3.37145833301526
71,3,6,-3.7597218273055
71,3,7,-4.146499495042391
71,3,8,-4.529749876042178
71,3,9,-4.909542877635292
71,3,10,-5.289268098344039
71,4,-10,2.3576086042982833
71,4,-9,1.9393468722031635
71,4,-8,1.5229268192466652
71,4,-7,1.1111812728224173
71,4,-6,0.7013662718240646
71,4,-5,0.2913444606957813
71,4,-4,-0.11757530482056519
71,4,-3,-0.5223595048641089
71,4,-2,-0.9237559194443646
71,4,-1,-1.324102865442477
71,4,0,-1.7240201372182924
71,4,1,-2.123862473697082
71,4,2,-2.5227019570835196
71,4,3,-2.9191190305504704
71,4,4,-3.3106142349553487
71,4,5,-3.700845745184844
71,4,6,-4.088824643064198
71,4,7,-4.475058303829374
71,4,8,-4.857397064057435
71,4,9,-5.238073443311354
71,4,10,-5.619154108685705
71,5,-10,2.030461792372586
71,5,-9,1.6120069425478751
71,5,-8,1.1952016896145465
71,5,-7,0.7831706766872457
71,5,-6,0.3730415890101643
71,5,-5,-0.03707236947238652
71,5,-4,-0.44596061848104973
71,5,-3,-0.8516106293951468
71,5,-2,-1.2535421135715146
71,5,-1,-1.654124732518951
71,5,0,-2.0544578488996295
71,5,1,-2.4541170063683744
71,5,2,-2.8533425258532654
71,5,3,-3.2490012911937534
71,5,4,-3.6406387127141406
71,5,5,-4.0305254545494105
71,5,6,-4.419176604236624
71,5,7,-4.805713893007366
71,5,8,-5.188591102630168
71,5,9,-5.5707397325289465
71,5,10,-5.952320684567059
71,6,-10,1.703025036212553
71,6,-9,1.284071829914923
71,6,-8,0.8672749343917701
71,6,-7,0.45498050503948206
71,6,-6,0.04405935967654797
71,6,-5,-0.3665713340368211
71,6,-4,-0.7762933660605745
71,6,-3,-1.181901971139853
71,6,-2,-1.5838504005454492
71,6,-1,-1.984655321158523
71,6,0,-2.3847845997140884
71,6,1,-2.7845963386135226
71,6,2,-3.183493962433218
71,6,3,-3.5794731091992045
71,6,4,-3.971912886293206
71,6,5,-4.363156021603086
71,6,6,-4.753753485939534
71,6,7,-5.1399497224726725
71,6,8,-5.522422203438858
71,6,9,-5.9043236669214485
71,6,10,-6.285377649677778
71,7,-10,1.374930021636769
71,7,-9,0.9556434832118818
71,7,-8,0.538674499753936
71,7,-7,0.12545539438404085
71,7,-6,-0.2857849291522726
71,7,-5,-0.6967576883029888
71,7,-4,-1.1068724684427744
