 ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb),Axial torque (N*m)
3.0000000000000004,60,-100,-0.01721650904584221,-0.02714601375161796,0.041491139603731964,28.20543381821394
3.0000000000000004,60,-90,-0.017427156806876804,-0.023530181869149847,0.03858175696171076,25.203089557206297
3.0000000000000004,60,-80,-0.01760650359378842,-0.01937595178445533,0.03504997638444086,21.76952859100956
3.0000000000000004,60,-70,-0.017745163365234413,-0.014686236182974034,0.030712085136301012,17.86173973623167
3.0000000000000004,60,-60,-0.01784143350175586,-0.009588702271160335,0.025698900462425078,13.624546115137017
3.0000000000000004,60,-50,-0.01789369734999917,-0.004014751325683164,0.019921861154059247,9.052989393422191
3.0000000000000004,60,-40,-0.01792847953892764,0.001815703950816257,0.013863317176117404,4.345452620212752
3.0000000000000004,60,-30,-0.017939178138743503,0.007772720003177186,0.007812947739730654,-0.384145021858701
3.0000000000000004,60,-20,-0.017928822547576558,0.013830628359089879,0.001861600119479294,-5.115005676555212
3.0000000000000004,60,-10,-0.017894155757335932,0.019893397696810602,-0.00396055658818269,-9.823163431297852
3.0000000000000004,60,0,-0.017841901174215975,0.025680894341544035,-0.009541972815458336,-14.402634325104309
3.0000000000000004,60,10,-0.017745764950071092,0.0307038750376313,-0.014649688018060967,-18.651119933344905
3.0000000000000004,60,20,-0.017608078640710054,0.03504587956010461,-0.019353409773287984,-22.57932397002854
3.0000000000000004,60,30,-0.017427711052047955,0.03858365556899103,-0.023514396324655483,-26.032775808954682
3.0000000000000004,60,40,-0.01721649265755081,0.0414986874720549,-0.02712891901192546,-29.051794262907645
3.0000000000000004,60,50,-0.017002908862344502,0.04393838638390975,-0.030302487827320482,-31.68869783596579
3.0000000000000004,60,60,-0.01678232357213143,0.04591732376634027,-0.0331688010034897,-34.007456843229185
3.0000000000000004,60,70,-0.016559464534385598,0.0476987826723289,-0.03573191457644267,-36.11594115023966
3.0000000000000004,60,80,-0.016335853418962504,0.04928378522714191,-0.038132515517026275,-38.064472585681116
3.0000000000000004,60,90,-0.016130963536926723,0.05072441889041742,-0.04036091615326435,-39.870491502919904
3.0000000000000004,60,100,-0.01596300024335009,0.052106926091004216,-0.0423904542972911,-41.568733769049814
3.0000000000000004,70,-100,-0.011276940071902792,-0.027235928858363227,0.03870354338208689,26.841454858159416
3.0000000000000004,70,-90,-0.011402964779827498,-0.023569706873088694,0.03516010418182243,23.595613986621675
3.0000000000000004,70,-80,-0.011501637696392583,-0.019408799490948495,0.030785126913346138,19.859530501283732
3.0000000000000004,70,-70,-0.01156616695543534,-0.014726540656890724,0.025704871405685843,15.725123407090335
3.0000000000000004,70,-60,-0.011599992490868783,-0.00963584132577487,0.01991678128060936,11.283089582889259
3.0000000000000004,70,-50,-0.011623577067698166,-0.004039268806406471,0.013872234232811625,6.653209663248376
3.0000000000000004,70,-40,-0.011639283015585354,0.0018025659932543441,0.00781743819526331,1.9641426946649057
3.0000000000000004,70,-30,-0.011639173035366294,0.007778917523722638,0.0018483924906942252,-2.7389873132598583
3.0000000000000004,70,-20,-0.011623718823778545,0.01384007034822775,-0.0039846327276995405,-7.427843659335626
3.0000000000000004,70,-10,-0.011600327401863881,0.01989015204148611,-0.009586342934585834,-12.064001023543737
3.0000000000000004,70,0,-0.011566403508268949,0.025687804337880146,-0.01468759792804923,-16.516527115424786
3.0000000000000004,70,10,-0.01150203370619243,0.030773837267670058,-0.019384626146887258,-20.66947791219236
3.0000000000000004,70,20,-0.01140498653663697,0.035157053192254886,-0.023557177603169516,-24.42588114377841
3.0000000000000004,70,30,-0.011276648569588016,0.038696592775728185,-0.02721830862861036,-27.68662568313023
3.0000000000000004,70,40,-0.011123219439466439,0.041559258428757066,-0.030477414037246516,-30.517892903863697
3.0000000000000004,70,50,-0.010957824725260142,0.04395440257843517,-0.033367192324190977,-33.000671810826404
3.0000000000000004,70,60,-0.010774884258194853,0.04590765543341298,-0.03594866805028953,-35.184478507902114
3.0000000000000004,70,70,-0.010598596616703359,0.047676743400815964,-0.03834888963758845,-37.20253181601561
3.0000000000000004,70,80,-0.010439431731984822,0.04925912309828349,-0.04054788142673563,-39.05552438495711
3.0000000000000004,70,90,-0.010303325220455267,0.05070359916974759,-0.04255067665178854,-40.770765009493864
3.0000000000000004,70,100,-0.010197983294834276,0.05208509532916759,-0.044404287285044176,-42.392798938758354
3.0000000000000004,80,-100,-0.005221845362373928,-0.027308210459695625,0.03519264517291111,25.19032122243745
3.0000000000000004,80,-90,-0.005268576624040271,-0.023612059624776867,0.0308044332079056,21.641496892488767
3.0000000000000004,80,-80,-0.005295828704069916,-0.01944817396799421,0.02569312642282172,17.671638454904596
3.0000000000000004,80,-70,-0.005304800759031896,-0.014777685463422998,0.019888754178221727,13.346296550463961
3.0000000000000004,80,-60,-0.005306806368775302,-0.009667247006992584,0.013861291190023993,8.861381878294173
3.0000000000000004,80,-50,-0.005303346416466594,-0.0040550488834816024,0.007806361581294455,4.24992387025026
3.0000000000000004,80,-40,-0.005301069353288992,0.0017893245489345544,0.0018338884331874342,-0.3931307658947515
3.0000000000000004,80,-30,-0.0053029669769595845,0.007765472433311742,-0.004000072079640905,-5.032889927584723
3.0000000000000004,80,-20,-0.0053063966967445385,0.013833446175414644,-0.009617996592684823,-9.651586580841926
3.0000000000000004,80,-10,-0.005304391373383452,0.01986527618395666,-0.014737868605266678,-14.146465487372023
3.0000000000000004,80,0,-0.005295831930223119,0.02567927675139483,-0.019425401158047164,-18.487777220947528
3.0000000000000004,80,10,-0.005268058586009318,0.03079424540908584,-0.023599099392920875,-22.476849656315675
3.0000000000000004,80,20,-0.005221817265869459,0.035184095693613186,-0.02729532161117975,-26.042359528833835
3.0000000000000004,80,30,-0.00514826800933988,0.038716818447815333,-0.03062167817406758,-29.143214969811545
3.0000000000000004,80,40,-0.005045613798002888,0.041518333094346625,-0.03355586676085802,-31.79739533935567
3.0000000000000004,80,50,-0.004925814165590104,0.04390107570809242,-0.03615653218182418,-34.14932686733657
3.0000000000000004,80,60,-0.004797612240032494,0.04585762494350255,-0.03855458227850283,-36.240585311118934
3.0000000000000004,80,70,-0.0046879765743286245,0.04762136643180513,-0.04072719121200256,-38.159514064000234
3.0000000000000004,80,80,-0.004598914549615046,0.049218331278804435,-0.042691715827388496,-39.923555324767
3.0000000000000004,80,90,-0.004524775763989982,0.05067093774649897,-0.04451480664347466,-41.56844682275635
3.0000000000000004,80,100,-0.0044720125987108925,0.052053150071176016,-0.046199462023552774,-43.12559185442524
3.0000000000000004,90,-100,9.375148408561437E-4,-0.027386595415304353,0.030760574017533404,23.203348091781354
3.0000000000000004,90,-90,9.580939716499585E-4,-0.02367460067825564,0.02562226414452634,19.403887308379108
3.0000000000000004,90,-80,9.803238309464574E-4,-0.019512044955088903,0.01983425801905184,15.249612059017371
3.0000000000000004,90,-70,9.751598913802878E-4,-0.014818650542047349,0.013825239166304225,10.899043551576186
3.0000000000000004,90,-60,9.736460703997879E-4,-0.009694024081439722,0.007786149754888566,6.44362978166299
3.0000000000000004,90,-50,9.746396050206575E-4,-0.004065583428630229,0.0018239765086732905,1.8881754532608057
3.0000000000000004,90,-40,9.748657947974972E-4,0.00177717846911912,-0.004009798885007643,-2.6843998839629166
3.0000000000000004,90,-30,9.733205387935911E-4,0.0077436001175589094,-0.009641028881803364,-7.243239817707993
3.0000000000000004,90,-20,9.760899336025602E-4,0.013795665435431332,-0.014775456488762594,-11.710797304225194
3.0000000000000004,90,-10,9.812340493544174E-4,0.01981088838245666,-0.019486393981490165,-16.078057187533464
3.0000000000000004,90,0,9.600776031315951E-4,0.025610322454580347,-0.023665610575153366,-20.252251605192395
3.0000000000000004,90,10,9.371644659949491E-4,0.030753324788140888,-0.027377342179032933,-24.062168812492807
3.0000000000000004,90,20,9.41438744705433E-4,0.0351069636838264,-0.030752852209175906,-27.464297387808536
3.0000000000000004,90,30,9.647069519030672E-4,0.038617453638973606,-0.033742034792715946,-30.399519638486733
3.0000000000000004,90,40,0.0010133208069037403,0.0414136413524062,-0.03636661739253443,-32.916132130299886
3.0000000000000004,90,50,0.0010640021145370661,0.043798139231555316,-0.038736132590889386,-35.161709138789554
3.0000000000000004,90,60,0.0011161160432193195,0.04575982030545181,-0.040883363266839785,-37.15253222874522
3.0000000000000004,90,70,0.0011515800627270795,0.047538865970814116,-0.04282008902887027,-38.983865851078306
3.0000000000000004,90,80,0.001181034988812725,0.04915810970201808,-0.04461556809941213,-40.69060577090107
3.0000000000000004,90,90,0.0011946385174511347,0.050627196299756774,-0.046262772685559554,-42.27660717117206
3.0000000000000004,90,100,0.0011924884312340374,0.05201381044090914,-0.04778047081632872,-43.77371979223644
3.0000000000000004,100,-100,0.006860787113853824,-0.02754946696025429,0.02547299386690143,20.93808662188001
3.0000000000000004,100,-90,0.006835345368989689,-0.02383047961706293,0.01972069951380134,16.968485948555298
3.0000000000000004,100,-80,0.006795779987456861,-0.019600982520249312,0.013763541815759629,12.782459549468571
3.0000000000000004,100,-70,0.006754179649164651,-0.014883774060578824,0.007749620803877293,8.473123907635566
3.0000000000000004,100,-60,0.006725483211583068,-0.009733914875618435,0.0017993230851474713,4.078096606599084
3.0000000000000004,100,-50,0.006724313822890517,-0.004085041999335744,-0.004029799706108025,-0.4066985573923823
3.0000000000000004,100,-40,0.006726934508576575,0.0017527839717209242,-0.009680355513480154,-4.896623320917296
3.0000000000000004,100,-30,0.0067554992578266505,0.00771057159799654,-0.014838518892056929,-9.299369312120747
3.0000000000000004,100,-20,0.006798567315905064,0.013733109865650373,-0.019575380186342573,-13.6282983367979
3.0000000000000004,100,-10,0.006837713334404817,0.01970503051835671,-0.023817099975070942,-17.827926284187658
3.0000000000000004,100,0,0.006861026787567796,0.02545452879735437,-0.027540443935969564,-21.809975034193105
3.0000000000000004,100,10,0.006874495529288674,0.030590599085299684,-0.030938682224475034,-25.471259431589583
3.0000000000000004,100,20,0.006884445882823633,0.03492476810454893,-0.0339672554524837,-28.708655639386993
3.0000000000000004,100,30,0.006903092544301299,0.03841166166119201,-0.03658428484361592,-31.470323579728678
3.0000000000000004,100,40,0.006894803079218625,0.041221129352545585,-0.038927468221792244,-33.872119646781194
3.0000000000000004,100,50,0.006886587587459226,0.04363575695918561,-0.04103861657022932,-36.02749166714054
3.0000000000000004,100,60,0.006882407179780179,0.04564280361425749,-0.042950404200482135,-37.94609595729893
3.0000000000000004,100,70,0.006869742794206169,0.047430738241649305,-0.044704668041773206,-39.71187405844261
3.0000000000000004,100,80,0.0068410203673089755,0.04907827288925038,-0.046315423444248244,-41.36173215905419
3.0000000000000004,100,90,0.006807778007817314,0.05056775606861684,-0.04780909481478656,-42.89938163928588
3.0000000000000004,100,100,0.006772224687445758,0.051966187019353245,-0.049204483617537625,-44.355987940576945
4,-100,-100,-0.05947914086900145,-0.02274031690032809,0.06299530188917504,34.470122104264355
4,-100,-90,-0.059633561584311205,-0.020650842991223536,0.0621809878893194,32.98268899722516
4,-100,-80,-0.05976782889940736,-0.018244852462898187,0.061315936553180156,31.35603916033206
4,-100,-70,-0.0598669808748736,-0.015102526919418506,0.060439590615056805,29.460631074029436
4,-100,-60,-0.059934429822291815,-0.011187442201103395,0.059541373042743526,27.277423958631587
4,-100,-50,-0.05998006439435608,-0.006561028294232751,0.05860736192206747,24.815763897693746
4,-100,-40,-0.060016846177102665,-0.001640434183223891,0.057629413223055634,22.217168346227787
4,-100,-30,-0.060045469651806585,0.003376333022335286,0.05659725263884677,19.551057465668354
4,-100,-20,-0.060063597530983316,0.008525425151366601,0.05547063322689775,16.787935718897426
4,-100,-10,-0.060070097112421963,0.013748333213755735,0.054218232606413265,13.930453403577072
4,-100,0,-0.06007771905517973,0.018609649734672197,0.052800896904950094,11.114244730854104
4,-100,10,-0.060092869424924956,0.022781911390560523,0.051145082069885134,8.419279110654706
4,-100,20,-0.06011717477809254,0.026387726242436616,0.049134138727609175,5.758621207880359
4,-100,30,-0.06014978530512517,0.029664722177168572,0.04674956461180937,3.0383651913979635
4,-100,40,-0.060177783786889164,0.03295943794527509,0.044002002479267124,0.16589537454680334
4,-100,50,-0.060185914930033536,0.036171564082306804,0.04103390257968298,-2.738596303758818
4,-100,60,-0.06019028634048112,0.039226292056251236,0.03796274861097546,-5.614599207011495
4,-100,70,-0.06019220883745619,0.04217783725563578,0.03479404176400422,-8.493178391736139
4,-100,80,-0.06018822615031439,0.04497224478167389,0.03147068085047216,-11.361818009455028
4,-100,90,-0.060175053978087124,0.04749426366134556,0.028109466422252295,-14.121218385151717
4,-100,100,-0.06015191205155657,0.049639143853665864,0.024489272376824914,-16.787224860744946
4,-90,-100,-0.05842717265609921,-0.022888903320384384,0.06222263584516308,34.15072340811075
4,-90,-90,-0.05861645189206554,-0.02075779811144184,0.061358972670630604,32.61462270098841
4,-90,-80,-0.05876502848843716,-0.01833305935231508,0.060468089702541875,30.962822774046938
4,-90,-70,-0.05887729443879271,-0.015169476515165512,0.059553649470126396,29.036124075141654
4,-90,-60,-0.0589543928193062,-0.011241971780083213,0.05860481532028312,26.81941966036129
4,-90,-50,-0.05900217664077413,-0.006602834338856943,0.057632084985480087,24.33167160306789
4,-90,-40,-0.059041129996712655,-0.0016682804539094648,0.05661125638837913,21.70498791920496
4,-90,-30,-0.05907430995750016,0.003369276204966442,0.055496150730589236,18.988505280829727
4,-90,-20,-0.05909124013712475,0.008545517389839124,0.054262914711248104,16.16273326084961
4,-90,-10,-0.059094516196146044,0.013810986201478442,0.05290186550362018,13.242382925118564
4,-90,0,-0.0590982670193516,0.018745511412145092,0.05136645013516514,10.346340320171155
4,-90,10,-0.05911180659606986,0.02306366370818814,0.04952663474797742,7.514799811239044
4,-90,20,-0.05913399271040505,0.026834091034093,0.04733163578031927,4.7162003683370415
4,-90,30,-0.05915929429506253,0.03029778237672695,0.04470331972430154,1.8334998680539734
4,-90,40,-0.0591801060712216,0.033665990117160684,0.04179796141989004,-1.1145982402892836
4,-90,50,-0.05919888042494877,0.036942021834056864,0.03874519970701913,-4.063011141831275
4,-90,60,-0.05920784097055883,0.0399741716300165,0.03550607738725405,-6.989442090890293
4,-90,70,-0.05920349245052078,0.042869841616662414,0.032130430698357595,-9.919340529544291
4,-90,80,-0.05918205848181848,0.045603146019285404,0.028637674621404912,-12.816601109467571
4,-90,90,-0.05916578980510159,0.04793316878035744,0.024826573119406007,-15.635575808563466
4,-90,100,-0.05915315608452691,0.04991047811377506,0.020523643724956936,-18.44655077600791
4,-80,-100,-0.05730189936211257,-0.023069295742389376,0.06140812371411318,33.828646960614016
4,-80,-90,-0.05752663044353477,-0.02089268720245542,0.06051425268384329,32.25186924665538
4,-80,-80,-0.057697626059468585,-0.018431198422137293,0.059583456911488496,30.560687846656247
4,-80,-70,-0.057819670877854334,-0.015248135879695621,0.058617050562188036,28.595910097780724
