IB (A),IA (A),ang (deg),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
-5,7,14.999999999999998,-0.04288305507216531,0.03233105120923779,0.011892525125565536
-4,7,14.999999999999998,-0.04286753541451076,0.032800604336244765,0.011296595634550112
-3,7,14.999999999999998,-0.042851316914977136,0.03325190546528927,0.010700242059731501
-2,7,14.999999999999998,-0.04283385145677267,0.033690886099537375,0.010104731684129547
-1,7,14.999999999999998,-0.042815320673139666,0.03412535276279181,0.009509227714586179
0,7,14.999999999999998,-0.04279700962797413,0.03455884777540601,0.008913786781379595
1,7,14.999999999999998,-0.042777045476392495,0.03498073437115821,0.008319153155723708
2,7,14.999999999999998,-0.04275692267848332,0.03538307176016675,0.00772476077660089
3,7,14.999999999999998,-0.042736223396754515,0.03577578153165354,0.0071310957596397925
4,7,14.999999999999998,-0.04271540822419123,0.03616425797359847,0.006538532809911793
5,7,14.999999999999998,-0.04269404009881919,0.036551910664776525,0.005947519967250797
6,7,14.999999999999998,-0.04267241159043555,0.03693903000029953,0.005354954178651209
7,7,14.999999999999998,-0.042650097762740966,0.037316877682349446,0.004764612108503807
8,7,14.999999999999998,-0.04262705000796646,0.03767859359431764,0.004173907947124287
9,7,14.999999999999998,-0.04260346504292732,0.03803213127163077,0.0035859026388727275
10,7,14.999999999999998,-0.04257974788206938,0.038380677633362226,0.0030009651519490046
-10,8,14.999999999999998,-0.0426474516647851,0.029959706641208318,0.014282884342250637
-9,8,14.999999999999998,-0.04263508345020022,0.030445428973051865,0.013690016720577517
-8,8,14.999999999999998,-0.042621329712225396,0.03093090425366028,0.013096521366686811
-7,8,14.999999999999998,-0.04260585156424163,0.031410905564275685,0.012501420693048883
-6,8,14.999999999999998,-0.04259015444808881,0.03188608368751344,0.011905934289328127
-5,8,14.999999999999998,-0.04257412474124936,0.03236003626451604,0.011309449865969032
-4,8,14.999999999999998,-0.04255710437929164,0.032829643796169976,0.010712315124567532
-3,8,14.999999999999998,-0.042539855761817735,0.03328091778071686,0.010116173266853865
-2,8,14.999999999999998,-0.042522334619570924,0.033720303256707204,0.009520859844131525
-1,8,14.999999999999998,-0.04250431867373545,0.03415537865103645,0.00892494560676297
0,8,14.999999999999998,-0.042486989308652585,0.034588859448053635,0.008330337748614431
1,8,14.999999999999998,-0.04246713527789439,0.035011804492168196,0.007735193561511546
2,8,14.999999999999998,-0.04244698220096751,0.03541360788749029,0.007139071768290006
3,8,14.999999999999998,-0.04242642543316412,0.03580629099642158,0.006547832136992205
4,8,14.999999999999998,-0.04240516529579181,0.03619519205071764,0.005955036047456303
5,8,14.999999999999998,-0.042382999824177946,0.03658283840979322,0.005362715919797217
6,8,14.999999999999998,-0.04236041857816474,0.03697029292396349,0.0047689892760202955
7,8,14.999999999999998,-0.04233718264538649,0.03734717593871691,0.004181568577547416
8,8,14.999999999999998,-0.042314179824330785,0.037708892094483006,0.0035926020216789346
9,8,14.999999999999998,-0.042290562683390986,0.03806250346623418,0.0030072208651837737
10,8,14.999999999999998,-0.0422666955385371,0.038410326326047566,0.0024261090100717426
-10,9,14.999999999999998,-0.04234263691296536,0.02998782222845471,0.013704323512461945
-9,9,14.999999999999998,-0.04232706834647941,0.030474243652431943,0.013109883416191149
-8,9,14.999999999999998,-0.042311493603494114,0.030959773012833886,0.012514831766607478
-7,9,14.999999999999998,-0.042295297132028946,0.03143989400273209,0.011918965636827364
-6,9,14.999999999999998,-0.04227832138555999,0.03191534059615004,0.011321680596150243
-5,9,14.999999999999998,-0.0422613227216753,0.03238915282131456,0.010724335820291721
-4,9,14.999999999999998,-0.042244068303422505,0.03285883805369956,0.010127815164050879
-3,9,14.999999999999998,-0.04222757243350607,0.033309965809250795,0.009532402675115695
-2,9,14.999999999999998,-0.042209021427679856,0.033749352165230465,0.008936265878654457
-1,9,14.999999999999998,-0.042191250555533535,0.03418513766742266,0.008339687235192732
0,9,14.999999999999998,-0.042173004080156035,0.03461875967397581,0.007744937992624617
1,9,14.999999999999998,-0.04215305979415066,0.035041437986297434,0.00714902341714487
2,9,14.999999999999998,-0.042133112379183754,0.035443127214477205,0.006557272616991156
3,9,14.999999999999998,-0.04211233250325525,0.03583650610738088,0.00596481890732321
4,9,14.999999999999998,-0.04209060513226277,0.03622586166191404,0.005372154496745852
5,9,14.999999999999998,-0.042067804352969154,0.03661380901324442,0.004780337694690786
6,9,14.999999999999998,-0.04204520705070622,0.03700030038017623,0.004190749580749227
7,9,14.999999999999998,-0.04202230048438819,0.03737729445885962,0.003599875491600534
8,9,14.999999999999998,-0.04199937186424709,0.03773860757810182,0.003013696351022148
9,9,14.999999999999998,-0.04197598770073378,0.03809234920790133,0.002431639425069469
10,9,14.999999999999998,-0.04195172572154039,0.03843932846925191,0.0018531608670946688
-10,10,14.999999999999998,-0.04202840070295545,0.030016535252294786,0.01312310657260437
-9,10,14.999999999999998,-0.042012203548097204,0.03050310985074816,0.012527573206375618
-8,10,14.999999999999998,-0.04199527947609738,0.03098899594397815,0.011931155713682348
-7,10,14.999999999999998,-0.041978403662082525,0.03146913614753076,0.011334034164119407
-6,10,14.999999999999998,-0.04196110919696254,0.03194434659863585,0.01073624169945349
-5,10,14.999999999999998,-0.04194408771413006,0.032418253594149064,0.010139343673168892
-4,10,14.999999999999998,-0.04192655502836937,0.032887735968554786,0.009543557413132281
-3,10,14.999999999999998,-0.041908791504410264,0.03333885029248303,0.008947451184871046
-2,10,14.999999999999998,-0.04189110797037857,0.03377850407437897,0.008350445514050132
-1,10,14.999999999999998,-0.041872887985291936,0.03421416646753059,0.007755439323275611
0,10,14.999999999999998,-0.04185341112040066,0.03464840335630835,0.0071608925696152355
1,10,14.999999999999998,-0.041833205917176486,0.03507087764683562,0.006566270003006473
2,10,14.999999999999998,-0.04181257843239236,0.03547227061842371,0.005973082799688862
3,10,14.999999999999998,-0.041792056800527784,0.03586612632629892,0.005380442216747194
4,10,14.999999999999998,-0.04177054036794212,0.03625602029517733,0.004788447490780642
5,10,14.999999999999998,-0.04174839022067061,0.03664443877102327,0.004197099164909719
6,10,14.999999999999998,-0.04172594585459195,0.03703014356301503,0.003607081381583493
7,10,14.999999999999998,-0.04170335142906399,0.03740711796015649,0.0030202923564330054
8,10,14.999999999999998,-0.041679767692761056,0.03776807032294515,0.002437373243868703
9,10,14.999999999999998,-0.04165503274730777,0.03812143402327894,0.0018576128812165362
10,10,14.999999999999998,-0.04162894367254638,0.03846863755851021,0.0012781990278491924
-10,-10,16,-0.04728987624442828,0.02943877558753207,0.023886507942529046
-9,-10,16,-0.04728741887303633,0.029921599830988372,0.023390844360263428
-8,-10,16,-0.047285018153520444,0.03040340224694699,0.02289046330520011
-7,-10,16,-0.04728262040723231,0.030882030092564784,0.022381692259048486
-6,-10,16,-0.047280170231227076,0.031355010738653925,0.021868060588504205
-5,-10,16,-0.04727759126971297,0.0318253306820994,0.0213452673803353
-4,-10,16,-0.047274411087222114,0.03229373894052077,0.020811836016753595
-3,-10,16,-0.04727143190190133,0.03274836895508969,0.02027498011033138
-2,-10,16,-0.04726911815580284,0.03318665349221103,0.019732744075665307
-1,-10,16,-0.047267629149162556,0.03361575589033852,0.019167075721604865
0,-10,16,-0.04726571518478012,0.034043667596377496,0.01859441857436383
1,-10,16,-0.04726350754826122,0.034466703034417866,0.018017951546698673
2,-10,16,-0.04726011321271026,0.034871719480553696,0.01743980213753909
3,-10,16,-0.04725609933526147,0.03526513240141418,0.016859403184401718
4,-10,16,-0.047250396560467055,0.03565410892512825,0.016276811781017052
5,-10,16,-0.04724422978459008,0.036041685058170146,0.01569256107328669
6,-10,16,-0.04723783201776464,0.03642955540804737,0.015107125486726873
7,-10,16,-0.047230719043049575,0.03681100378071814,0.014521665915966554
8,-10,16,-0.0472221600720869,0.037177221253218366,0.0139372924952175
9,-10,16,-0.0472132790104184,0.03752913894997128,0.0133537577270686
10,-10,16,-0.04720251261853239,0.03787500131897908,0.012768790865621705
-10,-9,16,-0.047085632992859686,0.029470381519892768,0.02342019834933683
-9,-9,16,-0.047083413048144146,0.02995323213713679,0.022919710095276873
-8,-9,16,-0.04708091522355851,0.030436077110764084,0.022410624590433362
-7,-9,16,-0.04707795378223139,0.030914679836361616,0.02189641113475397
-6,-9,16,-0.047074520233810625,0.031387816980354095,0.02137449287796019
-5,-9,16,-0.0470717021563413,0.031857512895437846,0.020842279171892852
-4,-9,16,-0.04706917320685976,0.032326626019851645,0.020304883462752374
-3,-9,16,-0.047065675687863656,0.03278018289103257,0.01976111455942423
-2,-9,16,-0.04706374427090892,0.033215997250524494,0.019194600439219087
-1,-9,16,-0.04706010867428216,0.03364507316152851,0.018620984878930474
0,-9,16,-0.04705503626446997,0.034073366787248566,0.018043344514556574
1,-9,16,-0.047050189464008615,0.03449622361157154,0.017464373164916506
2,-9,16,-0.04704418999149544,0.03490071932749426,0.016883033482394658
3,-9,16,-0.04703760697529755,0.03529440033352301,0.016299757815111986
4,-9,16,-0.04703102097658004,0.03568358651291626,0.015715582467656104
5,-9,16,-0.04702446186471021,0.03607113394982585,0.015130281248105669
6,-9,16,-0.04701788359296567,0.03645819434620797,0.014544653969356842
7,-9,16,-0.04701187171684607,0.036840843876213426,0.013959259571684401
8,-9,16,-0.04700460094680242,0.037207364943124176,0.013375236268257948
9,-9,16,-0.046996704916524246,0.037560106313222714,0.012789760495034101
10,-9,16,-0.046987132418526714,0.03790728945687988,0.012203609920718771
-10,-8,16,-0.04687586661118278,0.029501888530912967,0.02294865220029734
-9,-8,16,-0.04687263058992105,0.029984415803550067,0.02243930405537851
-8,-8,16,-0.046869558407261286,0.030467672938834445,0.021925256892519302
-7,-8,16,-0.046866124649687244,0.0309473228080962,0.02140490926193245
-6,-8,16,-0.046863242870354815,0.03141956634030684,0.02086983417792173
-5,-8,16,-0.046859993563707784,0.03188943874719051,0.02033325600124558
-4,-8,16,-0.04685537684594265,0.03235769420124232,0.019788577734802658
-3,-8,16,-0.04685052716824107,0.03281013568166342,0.019220393389636138
-2,-8,16,-0.046845452950964636,0.033245728778146556,0.01864574537603208
-1,-8,16,-0.04684016626442083,0.03367518557917303,0.018068224994349662
0,-8,16,-0.046833527649295326,0.03410351031829609,0.017488137507520037
1,-8,16,-0.04682618666172196,0.03452615608874291,0.016905726796049812
2,-8,16,-0.04681907874924593,0.03493018435028017,0.016322411036347347
3,-8,16,-0.04681215101209659,0.03532366925732266,0.015738375108594424
4,-8,16,-0.04680469830549384,0.035713012050710154,0.01515298922525446
5,-8,16,-0.046797653983399155,0.036100474552207565,0.014567208286784322
6,-8,16,-0.04679125283390118,0.03648741162577654,0.013981661713689374
7,-8,16,-0.046785297072519355,0.03687002446200513,0.01339702603027526
8,-8,16,-0.04677766490476964,0.0372360513216118,0.012811006209442782
9,-8,16,-0.04676917551339169,0.03758898225570772,0.012224412232993918
10,-8,16,-0.04676081515064906,0.037937946853051775,0.011637735073520346
-10,-7,16,-0.04665081126722898,0.029532580222041124,0.022466617620062055
-9,-7,16,-0.04664728651270406,0.03001541508540937,0.021953506877094756
-8,-7,16,-0.04664395782010456,0.03049871226729203,0.021431796539804655
-7,-7,16,-0.04663955583038413,0.0309782759427074,0.02089731369739159
-6,-7,16,-0.046634470781809684,0.031451066877278125,0.02035958827766389
-5,-7,16,-0.04662803360385842,0.03192091036123147,0.019813767305060268
-4,-7,16,-0.04662290404525807,0.03238773660876145,0.01924507003223254
-3,-7,16,-0.046617614629397355,0.03283982482631021,0.018669935963029433
-2,-7,16,-0.04661155957013877,0.033275338514031,0.018091619920299014
-1,-7,16,-0.046604500367515955,0.03370593452145921,0.01751050908365883
0,-7,16,-0.04659607874479206,0.0341334398452181,0.016928042645171695
1,-7,16,-0.046588374796196486,0.034555912057301776,0.016344558117204484
2,-7,16,-0.04658150048890605,0.034959355177187505,0.015760337682771873
3,-7,16,-0.046573317492892306,0.03535300406768293,0.015175101635676763
4,-7,16,-0.04656673812627883,0.0357423753387968,0.014589246507338068
5,-7,16,-0.046558449687352434,0.03612965680170008,0.014003453224032528
6,-7,16,-0.04655066990931752,0.036516424259896776,0.01341844184699601
7,-7,16,-0.04654348832969376,0.03689794328952485,0.012831552139129416
8,-7,16,-0.046535876326537405,0.03726374994328053,0.012244581048119952
9,-7,16,-0.04652740316955877,0.03761801980943319,0.011656799738916578
10,-7,16,-0.04651757755268906,0.037966785988313004,0.011069219869226436
-10,-6,16,-0.04641426528359218,0.029562896205639042,0.02198057239627481
-9,-6,16,-0.04640850834615986,0.030046878034552506,0.021458543242852582
-8,-6,16,-0.046402461251475305,0.030529740139766545,0.020922741571350538
-7,-6,16,-0.04639642892191214,0.031009656281116682,0.02038477737242777
-6,-6,16,-0.04639048454774849,0.031481977508492985,0.019838344887271465
-5,-6,16,-0.04638542807443776,0.031950787723405046,0.019269211725376937
-4,-6,16,-0.04638007427538369,0.032417821769064145,0.01869314265470697
-3,-6,16,-0.0463717645676807,0.032869100372568814,0.018114279325369968
-2,-6,16,-0.046364215093238875,0.033304971439857355,0.017532710442388324
-1,-6,16,-0.046356676291449725,0.03373522214789789,0.01694995847341266
0,-6,16,-0.0463488709218914,0.03416307983940598,0.016366371496453633
1,-6,16,-0.0463411466883763,0.03458538229164121,0.015781758915000926
2,-6,16,-0.04633359607844356,0.03498834782332509,0.015196861212162708
3,-6,16,-0.04632623336595632,0.0353821632000697,0.014610942639650019
4,-6,16,-0.0463187813739667,0.035771407798790275,0.01402506728597856
5,-6,16,-0.04631115796496546,0.03615874017159622,0.013439582967692125
6,-6,16,-0.046302919718428495,0.036545370328478606,0.01285201536179678
7,-6,16,-0.04629433795394871,0.03692554409893616,0.012264308077763969
8,-6,16,-0.04628604174190689,0.0372910154888119,0.011676366126188652
9,-6,16,-0.04627683168222861,0.037645663320455644,0.011087723658873276
10,-6,16,-0.046266767919101615,0.03799556873813388,0.010500641536693264
-10,-5,16,-0.046168849905442795,0.029593795737042756,0.021483882317853847
-9,-5,16,-0.04616339536247184,0.030079957147366818,0.020947804721154307
-8,-5,16,-0.04615723754761891,0.030561161916465483,0.020409796453204673
-7,-5,16,-0.046150985489931025,0.031040214534189717,0.019862549804391446
-6,-5,16,-0.046145016301003206,0.03151146412714342,0.01929219220505706
-5,-5,16,-0.04613809438953906,0.0319798924270476,0.018715122129016035
-4,-5,16,-0.04613068565378033,0.032446906315010494,0.018136291023995065
-3,-5,16,-0.0461235220828144,0.03289837136842289,0.017555076061382343
-2,-5,16,-0.046116416324584,0.033334439921925196,0.016971720760552648
-1,-5,16,-0.0461091653305403,0.033764557570346306,0.01638818921793047
0,-5,16,-0.04610142966930186,0.03419314947744,0.015803346661161996
1,-5,16,-0.04609591888451876,0.03461499200629562,0.015219392189057589
2,-5,16,-0.04608586133736324,0.03501752815712379,0.014632634659496116
3,-5,16,-0.04607792572099644,0.03541131677315491,0.014046210607192584
4,-5,16,-0.046069856528322795,0.035800336306351016,0.013460379693103383
5,-5,16,-0.046061294646037906,0.03618764736624226,0.012872403744052933
6,-5,16,-0.046052921977115545,0.03657461888868786,0.01228419785525795
7,-5,16,-0.04604410999650665,0.03695505921936388,0.011695277211359281
8,-5,16,-0.04603352752805911,0.03732088370523798,0.011105417206256928
